contrast,correlation,energy,homogeneity,label
231.88804133858267,0.7885381375268269,0.017306819166934728,0.10020311646208517,Uru
331.0739419291339,0.694339919235993,0.01593590356881224,0.0791610526124758,Uru
129.3329847440945,0.3207884851750294,0.03322664807937445,0.12115068891715061,Uru
95.79379921259844,0.5022732709476627,0.03458511970564768,0.13869056820534068,Uru
129.35279281496062,0.32073972298326253,0.033218674813646244,0.12112702214147046,Uru
615.5094734251968,0.53002141745371,0.013140921468729716,0.054638066944223455,Uru
218.0745570866142,0.8337387705496014,0.016698324878916974,0.10724569192294964,Uru
615.4931717519685,0.5300186289757145,0.013154592917936673,0.05415856801532547,Uru
434.5014763779528,0.8240408815261772,0.014373836081666187,0.07704105612874981,Uru
547.8459030511812,0.2530382882791393,0.018814820571338573,0.08171738284532569,Uru
226.32203494094483,0.9089606874025602,0.017108180949453454,0.11784250874178068,Uru
434.5268823818898,0.8240332983486329,0.014369754830813103,0.0770407554332081,Uru
237.7750369094488,0.5273590247036296,0.023828559941828607,0.11040368862702692,Uru
175.1009473425197,0.6521723400906816,0.026016507327502564,0.13442968443442824,Uru
237.75639763779526,0.5273812259774012,0.023814699834874446,0.11031540308730495,Uru
241.5347563976378,0.34569063073748396,0.02572608881911351,0.1039948689125901,Uru
166.37364665354332,0.5508286225229574,0.028295070900374697,0.1351197903915896,Uru
241.45490895669295,0.3457489436335137,0.025733442534074304,0.10392661771065195,Uru
352.80573326771656,0.7364645379216584,0.01616448457710988,0.08278751609906558,Uru
191.75824311023624,0.8586027458806199,0.018769411410038024,0.12102664356404498,Uru
460.6122047244095,0.3781478015308363,0.018006312004119566,0.07702705659678376,Uru
364.84005905511816,0.7333376827485922,0.016040046986828073,0.08463804275622724,Uru
382.6335506889764,0.8574894858966443,0.013734553160481361,0.0838827889731542,Uru
228.0327878937008,0.9151838917077753,0.01582964078942547,0.1174201356837702,Uru
382.53254183070874,0.857518129056574,0.013738960823522155,0.08393789386496656,Uru
801.71844242126,0.23255764536186127,0.014473728693669684,0.05356196663371722,Uru
440.76993110236236,0.5780342516805916,0.01603851342566779,0.07265084136430575,Uru
801.6414862204724,0.23255648988028993,0.014475754805896069,0.0535370886229207,Uru
403.5329109251968,0.8424407922930313,0.015067152012268138,0.08129320845498506,Uru
226.5172244094488,0.9119365591736213,0.017365046892478822,0.1157900895188543,Uru
403.51205708661416,0.8424494963818917,0.01507248810645311,0.08135635355259437,Uru
301.8518085629921,0.5938466981450512,0.019692535174718064,0.09816788658664446,Uru
78.42587352362204,0.5983666849619163,0.03641620576634534,0.16607932227404532,Uru
54.63884104330709,0.7202489612334352,0.038489814139866,0.18043494177522856,Uru
78.43854576771653,0.5983281868362761,0.03641321808972108,0.16591676164842822,Uru
186.781188484252,0.5266722407182465,0.027689296687891576,0.11936585402391987,Uru
134.56163877952758,0.6620696115527815,0.02991250293767028,0.13922738261716794,Uru
186.94463582677167,0.5263054898539031,0.02770903789717412,0.11936852004069626,Uru
78.69623523622046,0.5889764004814009,0.036761102803368924,0.17152549535896636,Uru
49.85974409448819,0.7407217020204835,0.03943267411797268,0.19677128862936996,Uru
78.69389763779527,0.5889521301646654,0.0367629299426398,0.1715474231721856,Uru
161.21536663385825,0.6768029679597342,0.027111281999285572,0.12185240437696691,Uru
460.56200787401576,0.378168374285886,0.01801482143007324,0.0770188774548816,Uru
122.1138656496063,0.7564146469950154,0.029192771210681923,0.14669918125554202,Uru
161.34713336614178,0.676563362628833,0.02710021804275253,0.12164351212690555,Uru
104.38982529527561,0.8720900245916683,0.023443917103096106,0.1470968958061414,Uru
84.9950787401575,0.8945984578918901,0.024890095701578328,0.1658126147855891,Uru
104.36952509842523,0.8721149257283951,0.023452430170290174,0.14727490020174666,Uru
217.21062992125985,0.3494210463192309,0.024543974033483074,0.09871223523761569,Uru
150.21862696850394,0.5530278095622964,0.02653401053810631,0.12441429081288198,Uru
217.25713582677167,0.34935096191439335,0.0245502945952034,0.09880071464057774,Uru
